Subject	Regulate	Score	Group
Subject27	Microbe14	0.04088435701169696	Microbe
Subject28	Microbe14	0.04085443581176849	Microbe
Subject29	Microbe14	0.04095994852837444	Microbe
Subject30	Microbe14	0.04016529264812641	Microbe
Subject31	Microbe14	0.04088439405733459	Microbe
Subject32	Microbe14	0.04091854807180885	Microbe
Subject33	Microbe14	0.04090094038995171	Microbe
Subject34	Microbe14	0.04091866292115136	Microbe
Subject35	Microbe14	0.04072540225376933	Microbe
Subject36	Microbe14	0.040903320841826823	Microbe
Subject37	Microbe14	0.04032303896699108	Microbe
Subject38	Microbe14	0.04090532976536788	Microbe
Subject39	Microbe14	0.04091560737124326	Microbe
Subject40	Microbe14	0.040890640823399	Microbe
Subject41	Microbe14	0.04112471552517597	Microbe
Subject42	Microbe14	0.040631927904120534	Microbe
Subject43	Microbe14	0.04089912556766295	Microbe
Subject44	Microbe14	0.040878176979400015	Microbe
Subject45	Microbe14	0.0403501470660164	Microbe
Subject46	Microbe14	0.04092714867057621	Microbe
Subject47	Microbe14	0.040990574076834034	Microbe
Subject48	Microbe14	0.040938746256665416	Microbe
Subject49	Microbe14	0.040881585693821575	Microbe
Subject50	Microbe14	0.04093827417116219	Microbe
Subject51	Microbe14	0.04090897339928971	Microbe
Subject52	Microbe14	0.03851005190172083	Microbe
Subject53	Microbe14	0.040983200578844296	Microbe
Subject54	Microbe14	0.040941074620514904	Microbe
Subject55	Microbe14	0.04091326459984484	Microbe
Subject56	Microbe14	0.040808086873788035	Microbe
Subject57	Microbe14	0.040928095544676385	Microbe
Subject58	Microbe14	0.04091387932957283	Microbe
Subject59	Microbe14	0.04097982953887215	Microbe
Subject60	Microbe14	0.04087171767955349	Microbe
Subject61	Microbe14	0.040840668044224766	Microbe
Subject62	Microbe14	0.04089283283122656	Microbe
Subject63	Microbe14	0.040927327546677134	Microbe
Subject64	Microbe14	0.040939272366470617	Microbe
Subject65	Microbe14	0.04090290232970678	Microbe
Subject66	Microbe14	0.04081870470400787	Microbe
Subject67	Microbe14	0.03862510158948817	Microbe
Subject68	Microbe14	0.04095602628898876	Microbe
Subject69	Microbe14	0.04096472393842832	Microbe
Subject70	Microbe14	0.04088213094002493	Microbe
Subject71	Microbe14	0.04089849725967665	Microbe
Subject72	Microbe14	0.04097465901408706	Microbe
Subject73	Microbe14	0.040115787017479164	Microbe
Subject74	Microbe14	0.04093342399023979	Microbe
Subject75	Microbe14	0.040899309115650595	Microbe
Subject76	Microbe14	0.04086915081260263	Microbe
Subject77	Microbe14	0.040929882313907	Microbe
Subject78	Microbe14	0.04079132168150183	Microbe
Subject79	Microbe14	0.04093862506031843	Microbe
Subject80	Microbe14	0.04080869563327647	Microbe
Subject81	Microbe14	0.040906777480215754	Microbe
Subject82	Microbe14	0.0406905816433132	Microbe
Subject83	Microbe14	0.040968911251037396	Microbe
Subject84	Microbe14	0.040943000435665636	Microbe
Subject85	Microbe14	0.04100046399172467	Microbe
Subject86	Microbe14	0.0409002825643979	Microbe
Subject87	Microbe14	0.04067688066577271	Microbe
Subject88	Microbe14	0.04092948651734737	Microbe
Subject89	Microbe14	0.04080285938892594	Microbe
Subject90	Microbe14	0.040913320127567175	Microbe
Subject91	Microbe14	0.040904284403433175	Microbe
Subject92	Microbe14	0.040954812614035885	Microbe
Subject93	Microbe14	0.04095918263270329	Microbe
Subject94	Microbe14	0.041064599631757716	Microbe
Subject95	Microbe14	0.04089784581419438	Microbe
Subject1	Microbe15	0.040879574193735946	Microbe
Subject2	Microbe15	0.040876325401620076	Microbe
Subject3	Microbe15	0.04104140243047205	Microbe
Subject4	Microbe15	0.04095487099706722	Microbe
Subject5	Microbe15	0.04104178753979143	Microbe
Subject6	Microbe15	0.041008745095067314	Microbe
Subject7	Microbe15	0.040884534651560125	Microbe
Subject8	Microbe15	0.04080750144966261	Microbe
Subject9	Microbe15	0.04087834642538304	Microbe
Subject10	Microbe15	0.041004741816188614	Microbe
Subject11	Microbe15	0.040877724914486914	Microbe
Subject12	Microbe15	0.04091384523913818	Microbe
Subject13	Microbe15	0.040470979419701736	Microbe
Subject14	Microbe15	0.04174363197387088	Microbe
Subject15	Microbe15	0.04094327709138654	Microbe
Subject16	Microbe15	0.04088353068427615	Microbe
Subject17	Microbe15	0.040979834487125125	Microbe
Subject18	Microbe15	0.04089130774001464	Microbe
Subject19	Microbe15	0.04103919850675496	Microbe
Subject20	Microbe15	0.04100390775503556	Microbe
Subject21	Microbe15	0.040927671889338345	Microbe
Subject22	Microbe15	0.04138467248369213	Microbe
Subject23	Microbe15	0.04085082364759428	Microbe
Subject24	Microbe15	0.041020662316326124	Microbe
Subject25	Microbe15	0.04099456137601968	Microbe
Subject26	Microbe15	0.04088603684196024	Microbe
Subject27	Microbe15	0.040902216747460536	Microbe
Subject28	Microbe15	0.04087526594786418	Microbe
Subject29	Microbe15	0.040959703389928354	Microbe
Subject30	Microbe15	0.04077339442789277	Microbe
Subject31	Microbe15	0.04088275425509213	Microbe
Subject32	Microbe15	0.04091649364172456	Microbe
Subject33	Microbe15	0.04090094038995171	Microbe
Subject34	Microbe15	0.04091831304544836	Microbe
Subject35	Microbe15	0.04070930830693701	Microbe
Subject36	Microbe15	0.040903320841826823	Microbe
Subject37	Microbe15	0.04078106902201577	Microbe
Subject38	Microbe15	0.04093975740676011	Microbe
Subject39	Microbe15	0.040963811418676145	Microbe
Subject40	Microbe15	0.04096266133097442	Microbe
Subject41	Microbe15	0.041117180045416084	Microbe
Subject42	Microbe15	0.040892077674284974	Microbe
Subject43	Microbe15	0.04089764968346703	Microbe
Subject44	Microbe15	0.04088367043116858	Microbe
Subject45	Microbe15	0.040936680334587534	Microbe
Subject46	Microbe15	0.04092714867057621	Microbe
Subject47	Microbe15	0.04099793018175693	Microbe
Subject48	Microbe15	0.04094451463561658	Microbe
Subject49	Microbe15	0.04097717416698173	Microbe
Subject50	Microbe15	0.04093827417116219	Microbe
Subject51	Microbe15	0.04090897339928971	Microbe
Subject52	Microbe15	0.040917950491845365	Microbe
Subject53	Microbe15	0.040982808184885665	Microbe
Subject54	Microbe15	0.04094066054372283	Microbe
Subject55	Microbe15	0.040914992909846674	Microbe
Subject56	Microbe15	0.04092051452593168	Microbe
Subject57	Microbe15	0.04113146480817759	Microbe
Subject58	Microbe15	0.040924753788614786	Microbe
Subject59	Microbe15	0.04097927616076547	Microbe
Subject60	Microbe15	0.040871245812735615	Microbe
Subject61	Microbe15	0.04088346314107293	Microbe
Subject62	Microbe15	0.04097051250851935	Microbe
Subject63	Microbe15	0.04092697459380695	Microbe
Subject64	Microbe15	0.040939275174991185	Microbe
Subject65	Microbe15	0.04090185135675478	Microbe
Subject66	Microbe15	0.040825390471638676	Microbe
Subject67	Microbe15	0.04089587815176862	Microbe
Subject68	Microbe15	0.04095668022908469	Microbe
Subject69	Microbe15	0.040974528633015414	Microbe
Subject70	Microbe15	0.04088213094002493	Microbe
Subject71	Microbe15	0.040901596579432035	Microbe
Subject72	Microbe15	0.04097786257851374	Microbe
Subject73	Microbe15	0.04101112792696335	Microbe
Subject74	Microbe15	0.04093320521209726	Microbe
Subject75	Microbe15	0.040906972544600496	Microbe
Subject76	Microbe15	0.0409201223703104	Microbe
Subject77	Microbe15	0.040929882313907	Microbe
Subject78	Microbe15	0.04088094413759192	Microbe
Subject79	Microbe15	0.04093862506031843	Microbe
Subject80	Microbe15	0.040817024110392126	Microbe
Subject81	Microbe15	0.04090999826492315	Microbe
Subject82	Microbe15	0.040461991067059416	Microbe
Subject83	Microbe15	0.040968911251037396	Microbe
Subject84	Microbe15	0.040997902917886665	Microbe
Subject85	Microbe15	0.041000260837928085	Microbe
Subject86	Microbe15	0.04091748792130066	Microbe
Subject87	Microbe15	0.040833475120737726	Microbe
Subject88	Microbe15	0.04092948651734737	Microbe
Subject89	Microbe15	0.04087582312184308	Microbe
Subject90	Microbe15	0.04091695659391486	Microbe
Subject91	Microbe15	0.04090560247176659	Microbe
Subject92	Microbe15	0.0409559212822319	Microbe
Subject93	Microbe15	0.04095918263270329	Microbe
Subject94	Microbe15	0.041065349102714005	Microbe
Subject95	Microbe15	0.04089978269996507	Microbe
Subject1	Microbe16	0.04078931048913206	Microbe
Subject2	Microbe16	0.04085483070883352	Microbe
Subject3	Microbe16	0.04104140243047205	Microbe
Subject4	Microbe16	0.04095487099706722	Microbe
Subject5	Microbe16	0.04104190229412709	Microbe
Subject6	Microbe16	0.03961164358488369	Microbe
Subject7	Microbe16	0.040903080261941664	Microbe
Subject8	Microbe16	0.04087938244424006	Microbe
Subject9	Microbe16	0.04087840822501813	Microbe
Subject10	Microbe16	0.04100502759315964	Microbe
Subject11	Microbe16	0.040877724914486914	Microbe
Subject12	Microbe16	0.04090957720387389	Microbe
Subject13	Microbe16	0.0408990140073508	Microbe
Subject14	Microbe16	0.027812547511844986	Microbe
Subject15	Microbe16	0.04083326153301966	Microbe
Subject16	Microbe16	0.04090775668097817	Microbe
Subject17	Microbe16	0.04095707568586171	Microbe
Subject18	Microbe16	0.04088767774416715	Microbe
Subject19	Microbe16	0.041031554279982105	Microbe
Subject20	Microbe16	0.0410040021082091	Microbe
Subject21	Microbe16	0.04092377824478775	Microbe
Subject22	Microbe16	0.03389306827494002	Microbe
Subject23	Microbe16	0.040823794214099214	Microbe
Subject24	Microbe16	0.04092621787076774	Microbe
Subject25	Microbe16	0.040995490557997276	Microbe
Subject26	Microbe16	0.04087931105327905	Microbe
Subject27	Microbe16	0.04090225505721652	Microbe
Subject28	Microbe16	0.04086616757331821	Microbe
Subject29	Microbe16	0.04095994852837443	Microbe
Subject30	Microbe16	0.04055709074720531	Microbe
Subject31	Microbe16	0.04087500405164774	Microbe
Subject32	Microbe16	0.04091854807180885	Microbe
Subject33	Microbe16	0.040856515499690105	Microbe
Subject34	Microbe16	0.04091866292115136	Microbe
Subject35	Microbe16	0.03836717832501499	Microbe
Subject36	Microbe16	0.040903320841826823	Microbe
Subject37	Microbe16	0.04078217540549878	Microbe
Subject38	Microbe16	0.04093926938939606	Microbe
Subject39	Microbe16	0.040963811418676145	Microbe
Subject40	Microbe16	0.040963070195954326	Microbe
Subject41	Microbe16	0.04117637910829968	Microbe
Subject42	Microbe16	0.040900838095113294	Microbe
Subject43	Microbe16	0.04084367080669677	Microbe
Subject44	Microbe16	0.04088374540173886	Microbe
Subject45	Microbe16	0.04093396246832255	Microbe
Subject46	Microbe16	0.04092714867057621	Microbe
Subject47	Microbe16	0.04099793018175693	Microbe
Subject48	Microbe16	0.040945075431701713	Microbe
Subject49	Microbe16	0.04097881424018557	Microbe
Subject50	Microbe16	0.04093827417116219	Microbe
Subject51	Microbe16	0.04090897339928971	Microbe
Subject52	Microbe16	0.04091686748396099	Microbe
Subject53	Microbe16	0.04097189598756703	Microbe
Subject54	Microbe16	0.04094023581774298	Microbe
Subject55	Microbe16	0.040909042041182786	Microbe
Subject56	Microbe16	0.04092711835613493	Microbe
Subject57	Microbe16	0.041139922636354284	Microbe
Subject58	Microbe16	0.04091315560706637	Microbe
Subject59	Microbe16	0.040948950557034035	Microbe
Subject60	Microbe16	0.04085028469926517	Microbe
Subject61	Microbe16	0.04087672985025721	Microbe
Subject62	Microbe16	0.04096462241484123	Microbe
Subject63	Microbe16	0.04092076139976232	Microbe
Subject64	Microbe16	0.04090815176022376	Microbe
Subject65	Microbe16	0.04089829775068673	Microbe
Subject66	Microbe16	0.04090217815299456	Microbe
Subject67	Microbe16	0.0409874203861002	Microbe
Subject68	Microbe16	0.04095668022908469	Microbe
Subject69	Microbe16	0.040974528633015414	Microbe
Subject70	Microbe16	0.04088213094002493	Microbe
Subject71	Microbe16	0.040901596579432035	Microbe
Subject72	Microbe16	0.040976730201184475	Microbe
Subject73	Microbe16	0.04102369044945276	Microbe
Subject74	Microbe16	0.04093366441532501	Microbe
Subject75	Microbe16	0.040906972544600496	Microbe
Subject76	Microbe16	0.040921928849841256	Microbe
Subject77	Microbe16	0.040857535451777165	Microbe
Subject78	Microbe16	0.04083258761467095	Microbe
Subject79	Microbe16	0.04093075915633857	Microbe
Subject80	Microbe16	0.040817024110392126	Microbe
Subject81	Microbe16	0.04091007306682191	Microbe
Subject82	Microbe16	0.04098418232549937	Microbe
Subject83	Microbe16	0.040872399584868595	Microbe
Subject84	Microbe16	0.04099807280170976	Microbe
Subject85	Microbe16	0.040963630819517705	Microbe
Subject86	Microbe16	0.04091791949291622	Microbe
Subject87	Microbe16	0.040833475120737726	Microbe
Subject88	Microbe16	0.04092948651734737	Microbe
Subject89	Microbe16	0.040826474008403266	Microbe
Subject90	Microbe16	0.040911166307206474	Microbe
Subject91	Microbe16	0.04090354811631397	Microbe
Subject92	Microbe16	0.04095382751337508	Microbe
Subject93	Microbe16	0.04095918263270329	Microbe
Subject94	Microbe16	0.04106013712088459	Microbe
Subject95	Microbe16	0.04089985412693036	Microbe
Subject1	Microbe17	0.039570169909230825	Microbe
Subject2	Microbe17	0.03711223729198209	Microbe
Subject3	Microbe17	0.040982506365297856	Microbe
Subject4	Microbe17	0.040804036810777454	Microbe
Subject5	Microbe17	0.04104214042551238	Microbe
Subject6	Microbe17	0.02907604153622169	Microbe
Subject7	Microbe17	0.040903080261941664	Microbe
Subject8	Microbe17	0.03168048388868468	Microbe
Subject9	Microbe17	0.03664724313019479	Microbe
Subject10	Microbe17	0.04100502759315964	Microbe
Subject11	Microbe17	0.039912005033594766	Microbe
Subject12	Microbe17	0.040129318032958834	Microbe
Subject13	Microbe17	0.0408990140073508	Microbe
Subject14	Microbe17	0.041770975920527864	Microbe
Subject15	Microbe17	0.038658238866669234	Microbe
Subject16	Microbe17	0.04090775668097817	Microbe
Subject17	Microbe17	0.04097994891008173	Microbe
Subject18	Microbe17	0.04089130774001464	Microbe
Subject19	Microbe17	0.04103919850675496	Microbe
Subject20	Microbe17	0.0410040021082091	Microbe
Subject21	Microbe17	0.04087839727614983	Microbe
Subject22	Microbe17	0.02662582152933593	Microbe
Subject23	Microbe17	0.03752039196347076	Microbe
Subject24	Microbe17	0.041020889730741	Microbe
Subject25	Microbe17	0.037305553409015674	Microbe
Subject26	Microbe17	0.040886036841960245	Microbe
Subject27	Microbe17	0.04048048287544253	Microbe
Subject28	Microbe17	0.040914207736060484	Microbe
Subject29	Microbe17	0.03986376305032698	Microbe
Subject30	Microbe17	0.03512946351909928	Microbe
Subject31	Microbe17	0.04023463840635014	Microbe
Subject32	Microbe17	0.04091854807180885	Microbe
Subject33	Microbe17	0.04090094038995171	Microbe
Subject34	Microbe17	0.03692543974917606	Microbe
Subject35	Microbe17	0.03387609766624058	Microbe
Subject36	Microbe17	0.03878826726745988	Microbe
Subject37	Microbe17	0.033734151562582686	Microbe
Subject38	Microbe17	0.04030868812904904	Microbe
Subject39	Microbe17	0.040963811418676145	Microbe
Subject40	Microbe17	0.03931930338466793	Microbe
Subject41	Microbe17	0.04117637910829968	Microbe
Subject42	Microbe17	0.040900838095113294	Microbe
Subject43	Microbe17	0.03917043924665092	Microbe
Subject44	Microbe17	0.04088374540173886	Microbe
Subject45	Microbe17	0.039987905022053696	Microbe
Subject46	Microbe17	0.038958424829708786	Microbe
Subject47	Microbe17	0.040884580427613254	Microbe
Subject48	Microbe17	0.040945075431701713	Microbe
Subject49	Microbe17	0.04082801563490273	Microbe
Subject50	Microbe17	0.03949678583986149	Microbe
Subject51	Microbe17	0.039103927155848324	Microbe
Subject52	Microbe17	0.04092324326426629	Microbe
Subject53	Microbe17	0.040983200578844296	Microbe
Subject54	Microbe17	0.040941074620514904	Microbe
Subject55	Microbe17	0.040914992909846674	Microbe
Subject56	Microbe17	0.04092570569331163	Microbe
Subject57	Microbe17	0.04115030433413377	Microbe
Subject58	Microbe17	0.04092475378861479	Microbe
Subject59	Microbe17	0.04097982953887215	Microbe
Subject60	Microbe17	0.03960893668657493	Microbe
Subject61	Microbe17	0.040533247850989225	Microbe
Subject62	Microbe17	0.04078824744428022	Microbe
Subject63	Microbe17	0.04092732754667713	Microbe
Subject64	Microbe17	0.04055459073960567	Microbe
Subject65	Microbe17	0.0400501319216121	Microbe
Subject66	Microbe17	0.03498694827923595	Microbe
Subject67	Microbe17	0.0409874203861002	Microbe
Subject68	Microbe17	0.04095668022908469	Microbe
Subject69	Microbe17	0.040974528633015414	Microbe
Subject70	Microbe17	0.04088213094002493	Microbe
Subject71	Microbe17	0.040901596579432035	Microbe
Subject72	Microbe17	0.040636995686591425	Microbe
Subject73	Microbe17	0.04103255066854931	Microbe
Subject74	Microbe17	0.03987382570401198	Microbe
Subject75	Microbe17	0.03781169905015104	Microbe
Subject76	Microbe17	0.040921928849841256	Microbe
Subject77	Microbe17	0.04065085089705308	Microbe
Subject78	Microbe17	0.03984845625199958	Microbe
Subject79	Microbe17	0.040581532624597114	Microbe
Subject80	Microbe17	0.04016808896156313	Microbe
Subject81	Microbe17	0.04091007306682191	Microbe
Subject82	Microbe17	0.04097322481655548	Microbe
Subject83	Microbe17	0.040968911251037396	Microbe
Subject84	Microbe17	0.03831797292217314	Microbe
Subject85	Microbe17	0.04058378464794009	Microbe
Subject86	Microbe17	0.04079539377176914	Microbe
Subject87	Microbe17	0.039560716336423565	Microbe
Subject88	Microbe17	0.04041960623672137	Microbe
Subject89	Microbe17	0.039474252600083255	Microbe
Subject90	Microbe17	0.03927843853359972	Microbe
Subject91	Microbe17	0.0408006228594843	Microbe
Subject92	Microbe17	0.04095622740330324	Microbe
Subject93	Microbe17	0.040071424763125314	Microbe
Subject94	Microbe17	0.03786700204616413	Microbe
Subject95	Microbe17	0.04084888237399958	Microbe
Subject1	Microbe18	0.02878295549817194	Microbe
Subject2	Microbe18	0.03277635140137339	Microbe
Subject3	Microbe18	0.019496911522829896	Microbe
Subject4	Microbe18	0.04095487099706722	Microbe
Subject5	Microbe18	0.04104214042551238	Microbe
Subject6	Microbe18	0.03869816283172583	Microbe
Subject7	Microbe18	0.0307318788257244	Microbe
Subject8	Microbe18	0.04087938244424006	Microbe
Subject9	Microbe18	0.031465289934790745	Microbe
Subject10	Microbe18	0.04100502759315964	Microbe
Subject11	Microbe18	0.034837027439933575	Microbe
Subject12	Microbe18	0.029871856107309688	Microbe
Subject13	Microbe18	0.04143741138180245	Microbe
Subject14	Microbe18	0.03064740037907132	Microbe
Subject15	Microbe18	0.0346533473692564	Microbe
Subject16	Microbe18	0.028321537730867565	Microbe
Subject17	Microbe18	0.023979787940100698	Microbe
Subject18	Microbe18	0.031948695336952784	Microbe
Subject19	Microbe18	0.04103919850675496	Microbe
Subject20	Microbe18	0.022776682857353618	Microbe
Subject21	Microbe18	0.04092777948222828	Microbe
Subject22	Microbe18	0.03656760429580041	Microbe
Subject23	Microbe18	0.03491064680153698	Microbe
Subject24	Microbe18	0.041020889730741	Microbe
Subject25	Microbe18	0.040995490557997276	Microbe
Subject26	Microbe18	0.03515045370111047	Microbe
Subject27	Microbe18	0.03210720929020803	Microbe
Subject28	Microbe18	0.032311076044173645	Microbe
Subject29	Microbe18	0.04095994852837444	Microbe
Subject30	Microbe18	0.03410145029528482	Microbe
Subject31	Microbe18	0.04088439405733459	Microbe
Subject32	Microbe18	0.04091854807180885	Microbe
Subject33	Microbe18	0.029309298408316226	Microbe
Subject34	Microbe18	0.04091866292115136	Microbe
Subject35	Microbe18	0.03873911232809592	Microbe
Subject36	Microbe18	0.025745090968563346	Microbe
Subject37	Microbe18	0.03160923906002133	Microbe
Subject38	Microbe18	0.02819141113545067	Microbe
Subject39	Microbe18	0.040963811418676145	Microbe
Subject40	Microbe18	0.040963070195954326	Microbe
Subject41	Microbe18	0.04202135897933628	Microbe
Subject42	Microbe18	0.02995097121322215	Microbe
Subject43	Microbe18	0.03622644220069701	Microbe
Subject44	Microbe18	0.04088374540173886	Microbe
Subject45	Microbe18	0.040938210022102045	Microbe
Subject46	Microbe18	0.04092714867057621	Microbe
Subject47	Microbe18	0.02228867790140748	Microbe
Subject48	Microbe18	0.040945075431701713	Microbe
Subject49	Microbe18	0.04097881424018556	Microbe
Subject50	Microbe18	0.02952507039722312	Microbe
Subject51	Microbe18	0.03055020253776579	Microbe
Subject52	Microbe18	0.026284662046697285	Microbe
Subject53	Microbe18	0.025056592323352878	Microbe
Subject54	Microbe18	0.026571590624346463	Microbe
Subject55	Microbe18	0.040914992909846674	Microbe
Subject56	Microbe18	0.034241408050433526	Microbe
Subject57	Microbe18	0.015215904524917234	Microbe
Subject58	Microbe18	0.04092475378861479	Microbe
Subject59	Microbe18	0.022498403492084134	Microbe
Subject60	Microbe18	0.036813682396016616	Microbe
Subject61	Microbe18	0.0320078682572958	Microbe
Subject62	Microbe18	0.02359324202204746	Microbe
Subject63	Microbe18	0.027704198639857805	Microbe
Subject64	Microbe18	0.02590323447674016	Microbe
Subject65	Microbe18	0.04090290232970678	Microbe
Subject66	Microbe18	0.02800334845437497	Microbe
Subject67	Microbe18	0.04313162235777906	Microbe
Subject68	Microbe18	0.04095668022908469	Microbe
Subject69	Microbe18	0.02592402730741966	Microbe
Subject70	Microbe18	0.03289814394096449	Microbe
Subject71	Microbe18	0.040901596579432035	Microbe
Subject72	Microbe18	0.040977862578513734	Microbe
Subject73	Microbe18	0.02055326213434329	Microbe
Subject74	Microbe18	0.04093366441532501	Microbe
Subject75	Microbe18	0.03061736570935309	Microbe
Subject76	Microbe18	0.040921928849841256	Microbe
Subject77	Microbe18	0.025924262795073524	Microbe
Subject78	Microbe18	0.04088094413759192	Microbe
Subject79	Microbe18	0.026388024046844278	Microbe
Subject80	Microbe18	0.03540242253007507	Microbe
Subject81	Microbe18	0.029020718888643205	Microbe
Subject82	Microbe18	0.04030284497887025	Microbe
Subject83	Microbe18	0.024282372524165673	Microbe
Subject84	Microbe18	0.040997902917886665	Microbe
Subject85	Microbe18	0.041000463991724675	Microbe
Subject86	Microbe18	0.027616157179378206	Microbe
Subject87	Microbe18	0.024620710363474636	Microbe
Subject88	Microbe18	0.02791019103594234	Microbe
Subject89	Microbe18	0.040887447092988825	Microbe
Subject90	Microbe18	0.04091695659391486	Microbe
Subject91	Microbe18	0.030708950160136434	Microbe
Subject92	Microbe18	0.04095622740330324	Microbe
Subject93	Microbe18	0.026568221468325832	Microbe
Subject94	Microbe18	0.04106539728657131	Microbe
Subject95	Microbe18	0.02965640562506869	Microbe
Subject1	Microbe19	0.04087984373892493	Microbe
Subject2	Microbe19	0.04087637763384558	Microbe
Subject3	Microbe19	0.04104140243047205	Microbe
Subject4	Microbe19	0.040954830969564066	Microbe
Subject5	Microbe19	0.041042135001000866	Microbe
Subject6	Microbe19	0.04101473418935887	Microbe
Subject7	Microbe19	0.040903080261941664	Microbe
Subject8	Microbe19	0.040879145723846176	Microbe
Subject9	Microbe19	0.04087840822501812	Microbe
Subject10	Microbe19	0.04100500797717362	Microbe
Subject11	Microbe19	0.040877724914486914	Microbe
Subject12	Microbe19	0.040914332651561226	Microbe
Subject13	Microbe19	0.04089882147369613	Microbe
Subject14	Microbe19	0.04177084507859768	Microbe
Subject15	Microbe19	0.04094328926606579	Microbe
Subject16	Microbe19	0.04090774708940646	Microbe
Subject17	Microbe19	0.040979900633472316	Microbe
Subject18	Microbe19	0.04089130774001465	Microbe
Subject19	Microbe19	0.04103919850675496	Microbe
Subject20	Microbe19	0.04100395263208248	Microbe
Subject21	Microbe19	0.04092776636416732	Microbe
Subject22	Microbe19	0.04138466402089861	Microbe
Subject23	Microbe19	0.040852024131422415	Microbe
Subject24	Microbe19	0.041020827297578555	Microbe
Subject25	Microbe19	0.040995490557997276	Microbe
Subject26	Microbe19	0.04088601628959947	Microbe
Subject27	Microbe19	0.040902250821930004	Microbe
Subject28	Microbe19	0.040914207736060484	Microbe
Subject29	Microbe19	0.040959924266249455	Microbe
Subject30	Microbe19	0.04077365043595792	Microbe
Subject31	Microbe19	0.04088438988178255	Microbe
Subject32	Microbe19	0.04091854807180885	Microbe
Subject33	Microbe19	0.04090093814603725	Microbe
Subject34	Microbe19	0.04091861201306276	Microbe
Subject35	Microbe19	0.04072529808014801	Microbe
Subject36	Microbe19	0.04090330596969399	Microbe
Subject37	Microbe19	0.0407820802792088	Microbe
Subject38	Microbe19	0.04093975740676011	Microbe
Subject39	Microbe19	0.040963812066079415	Microbe
Subject40	Microbe19	0.040963070195954326	Microbe
Subject41	Microbe19	0.04117637910829968	Microbe
Subject42	Microbe19	0.040900817747207066	Microbe
Subject43	Microbe19	0.04089912556766295	Microbe
Subject44	Microbe19	0.04088374540173886	Microbe
Subject45	Microbe19	0.04093819771847932	Microbe
Subject46	Microbe19	0.04092707357608105	Microbe
Subject47	Microbe19	0.04099793018175694	Microbe
Subject48	Microbe19	0.04094503025536294	Microbe
Subject49	Microbe19	0.0409787974974492	Microbe
Subject50	Microbe19	0.04093819048441163	Microbe
Subject51	Microbe19	0.04090895920535459	Microbe
Subject52	Microbe19	0.04092325528823626	Microbe
Subject53	Microbe19	0.040983179272453055	Microbe
Subject54	Microbe19	0.0409410746205149	Microbe
Subject55	Microbe19	0.040914992909846674	Microbe
Subject56	Microbe19	0.04092570569331164	Microbe
Subject57	Microbe19	0.04115030433413377	Microbe
Subject58	Microbe19	0.04092471996489304	Microbe
Subject59	Microbe19	0.04097981332948128	Microbe
Subject60	Microbe19	0.04087171767955349	Microbe
Subject61	Microbe19	0.04088344400641681	Microbe
Subject62	Microbe19	0.040970606228832	Microbe
Subject63	Microbe19	0.04092727884840599	Microbe
Subject64	Microbe19	0.04093927236647061	Microbe
Subject65	Microbe19	0.04090290232970678	Microbe
Subject66	Microbe19	0.04091269326570511	Microbe
Subject67	Microbe19	0.040987420386100204	Microbe
Subject68	Microbe19	0.04095668022908469	Microbe
Subject69	Microbe19	0.04097452049246559	Microbe
Subject70	Microbe19	0.0408821122652646	Microbe
Subject71	Microbe19	0.040901530908396586	Microbe
Subject72	Microbe19	0.040977319380472735	Microbe
Subject73	Microbe19	0.04103255066854931	Microbe
Subject74	Microbe19	0.040933616948210315	Microbe
Subject75	Microbe19	0.0409069725446005	Microbe
Subject76	Microbe19	0.040921942971804834	Microbe
Subject77	Microbe19	0.040929882313907005	Microbe
Subject78	Microbe19	0.04088096592086301	Microbe
Subject79	Microbe19	0.04093861187336503	Microbe
Subject80	Microbe19	0.040817030953837916	Microbe
Subject81	Microbe19	0.040910069270335324	Microbe
Subject82	Microbe19	0.040973103196283896	Microbe
Subject83	Microbe19	0.04096891066215083	Microbe
Subject84	Microbe19	0.04099788926574171	Microbe
Subject85	Microbe19	0.04100046003831269	Microbe
Subject86	Microbe19	0.04091791097340055	Microbe
Subject87	Microbe19	0.040833448392650844	Microbe
Subject88	Microbe19	0.04092948651734737	Microbe
Subject89	Microbe19	0.040887447092988825	Microbe
Subject90	Microbe19	0.04091688726497697	Microbe
Subject91	Microbe19	0.04090575555066404	Microbe
Subject92	Microbe19	0.04095621337832144	Microbe
Subject93	Microbe19	0.04095918263270329	Microbe
Subject94	Microbe19	0.04106537680457706	Microbe
Subject95	Microbe19	0.04089985515808997	Microbe
Subject1	Microbe20	0.040751147662725716	Microbe
Subject2	Microbe20	0.04078546119574573	Microbe
Subject3	Microbe20	0.04090284364539333	Microbe
Subject4	Microbe20	0.040886504462549385	Microbe
Subject5	Microbe20	0.04104214042551238	Microbe
Subject6	Microbe20	0.04077156048114464	Microbe
Subject7	Microbe20	0.040903080261941664	Microbe
Subject8	Microbe20	0.04087938244424006	Microbe
Subject9	Microbe20	0.040660403220017204	Microbe
Subject10	Microbe20	0.04100502759315964	Microbe
Subject11	Microbe20	0.040877724914486914	Microbe
Subject12	Microbe20	0.04086318540787023	Microbe
Subject13	Microbe20	0.0408990140073508	Microbe
Subject14	Microbe20	0.03783804621469806	Microbe
Subject15	Microbe20	0.04094328926606579	Microbe
